image_path,split,article_id,color_group,fabric_group,color_label,fabric_label,pattern_flag,h,s,v,wash_temp_c,wash_cycle,spin_rpm,wash_notes,wash_cycle_label
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0706271032_0.jpg,train,706271032,LIGHT,COTTON,0,0,0,0.3183439863255107,0.0498478046614099,0.9117627962732512,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0742083002_0.jpg,train,742083002,DARK,SYNTHETIC,1,4,0,0.6829203615136368,0.1075581444833416,0.3378216946416614,30,synthetic/easy-care,800,Good for anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0714825003_0.jpg,train,714825003,COLORFUL,COTTON,2,0,1,0.1714447771751492,0.1856870669501281,0.5818888511612386,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0757813001_0.jpg,train,757813001,LIGHT,COTTON,0,0,0,0.6307461319352283,0.0254860360305981,0.9205882400074188,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0739908009_0.jpg,train,739908009,LIGHT,COTTON,0,0,0,0.1052189942536974,0.1349571794334748,0.8563266016826674,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0703672001_0.jpg,train,703672001,COLORFUL,SYNTHETIC,2,4,1,0.364419398976293,0.4405789805103074,0.4011161161683958,30,synthetic/easy-care,900,Good for anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0702805001_0.jpg,train,702805001,COLOR,COTTON,3,0,0,0.5114797713650605,0.0899079677249398,0.6972845510990737,30,normal,1000,Turn inside out if printed or dark. Wash with similar colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0755908005_0.jpg,train,755908005,DARK,COTTON,1,0,0,0.1339583515531485,0.144608366811401,0.1441104725063269,30,normal,800,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0668533001_0.jpg,train,668533001,COLORFUL,COTTON,2,0,1,0.3646778230534956,0.2433547912549891,0.6128363021705354,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0728832002_0.jpg,train,728832002,LIGHT,SYNTHETIC,0,4,0,0.0402122990888473,0.1213387415850689,0.8513863446423784,30,synthetic/easy-care,1000,Good for anti-crease program if available. Wash with light colors.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0751593003_0.jpg,train,751593003,COLORFUL,COTTON,2,0,1,0.534188191261872,0.0451213420416093,0.5734288971198112,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0678291005_0.jpg,train,678291005,LIGHT,COTTON,0,0,0,0.856178100195294,0.07401848668515,0.891882809370145,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0758170001_0.jpg,train,758170001,LIGHT,SYNTHETIC,0,4,0,0.4551324748687706,0.0742113469058745,0.8387113779444917,30,synthetic/easy-care,1000,Good for anti-crease program if available. Wash with light colors.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0743908010_0.jpg,train,743908010,COLORFUL,COTTON,2,0,1,0.5220192302218598,0.0240276784423043,0.913036635581193,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0675800002_0.jpg,train,675800002,DARK,COTTON,1,0,0,0.5468627220063143,0.0753206440862393,0.4428754068221678,30,normal,800,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0726726015_0.jpg,train,726726015,COLORFUL,COTTON,2,0,1,0.2285087371952446,0.0154332730384563,0.8822473927812098,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0738010002_0.jpg,train,738010002,LIGHT,COTTON,0,0,0,0.1745363824222527,0.0275964327296568,0.900325287346277,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0716210004_0.jpg,train,716210004,COLORFUL,COTTON,2,0,1,0.8075183258758762,0.6890937309110585,0.8385972063115332,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0711582010_0.jpg,train,711582010,LIGHT,COTTON,0,0,0,0.6274223246902386,0.0247744759595052,0.927431118372624,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0717497002_0.jpg,train,717497002,LIGHT,COTTON,0,0,0,0.5925578830586077,0.1051694461520131,0.8198570209206082,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0675209006_0.jpg,train,675209006,COLORFUL,COTTON,2,0,1,0.2608748292791819,0.0472636548503628,0.8620895167750859,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0662369058_0.jpg,train,662369058,COLORFUL,COTTON,2,0,1,0.7035254944625273,0.1854072215932055,0.645558329601954,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0711053004_0.jpg,train,711053004,LIGHT,COTTON,0,0,0,0.6272542317708332,0.0200761063820279,0.9228573115833568,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0698435003_0.jpg,train,698435003,COLORFUL,COTTON,2,0,1,0.5867180958656562,0.2484544984563585,0.6425539640467832,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0665696001_0.jpg,train,665696001,COLORFUL,SYNTHETIC,2,4,1,0.5348362170425347,0.0810757258464939,0.3701083381167791,30,synthetic/easy-care,900,Good for anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0679709002_0.jpg,train,679709002,COLORFUL,COTTON,2,0,1,0.6965687358722227,0.0650822748837306,0.3291367522460859,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0667999002_0.jpg,train,667999002,COLORFUL,COTTON,2,0,1,0.2306993983518669,0.2470264470505664,0.7859197994962415,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0662369008_0.jpg,train,662369008,COLORFUL,COTTON,2,0,1,0.5122815792719786,0.3353423312083253,0.6085719779421197,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0689811002_0.jpg,train,689811002,LIGHT,COTTON,0,0,0,0.4630329111896493,0.0180904219307984,0.9143188527632446,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0679854023_0.jpg,train,679854023,LIGHT,SYNTHETIC,0,4,0,0.1373839783627047,0.2541227095509022,0.8962718352122465,30,synthetic/easy-care,1000,Good for anti-crease program if available. Wash with light colors.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0759311001_0.jpg,train,759311001,LIGHT,COTTON,0,0,0,0.1204984426950702,0.0714928951684098,0.8443041127538891,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0663010004_0.jpg,train,663010004,LIGHT,COTTON,0,0,0,0.7616772938328584,0.0731196389135598,0.8496663501064177,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0738856004_0.jpg,train,738856004,DARK,COTTON,1,0,0,0.5888252599254479,0.6990334649108707,0.3874073824156312,30,normal,800,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0725075001_0.jpg,train,725075001,COLORFUL,COTTON,2,0,1,0.5247700052694103,0.11439643646329,0.89150343397705,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0740640008_0.jpg,train,740640008,COLOR,COTTON,3,0,0,0.768069542282882,0.7078865000882959,0.7026352999910159,30,normal,1000,Turn inside out if printed or dark. Wash with similar colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0692200002_0.jpg,train,692200002,COLORFUL,COTTON,2,0,1,0.5467680920614137,0.6463317460477989,0.3133839411657391,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0698798006_0.jpg,train,698798006,LIGHT,COTTON,0,0,0,0.4813294665106974,0.0961107033305412,0.8166010945606104,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0708770003_0.jpg,train,708770003,LIGHT,COTTON,0,0,0,0.1374374287289227,0.0531779890663193,0.8972213507186098,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0691840001_0.jpg,train,691840001,COLORFUL,SYNTHETIC,2,4,1,0.4055203159988674,0.0170499394908425,0.6650891003728248,30,synthetic/easy-care,900,Good for anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0714345002_0.jpg,train,714345002,COLORFUL,COTTON,2,0,1,0.4956394369310756,0.1295128583935713,0.8261694918182911,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0713948002_0.jpg,train,713948002,COLORFUL,COTTON,2,0,1,0.7048219702459821,0.0311708548478631,0.6725990531522257,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0748438005_0.jpg,train,748438005,LIGHT,COTTON,0,0,0,0.5490042540759219,0.0361477576203977,0.8771386293847172,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0752486004_0.jpg,train,752486004,COLOR,COTTON,3,0,0,0.0666199207063406,0.2192321267072026,0.5751665978066285,30,normal,1000,Turn inside out if printed or dark. Wash with similar colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0661615001_0.jpg,train,661615001,LIGHT,LINEN,0,1,0,0.5695956803494576,0.1798550543977316,0.8342218234192842,30,normal/delicate,800,Avoid high heat to reduce shrinkage. Wash with light colors.,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0723158007_0.jpg,train,723158007,COLORFUL,SYNTHETIC,2,4,1,0.7972173458375228,0.552007458265799,0.4341713168514616,30,synthetic/easy-care,900,Good for anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0710899001_0.jpg,train,710899001,COLOR,SYNTHETIC,3,4,0,0.1059347926205646,0.7914815785021807,0.853210457968089,30,synthetic/easy-care,1000,Good for anti-crease program if available. Wash with similar colors.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0660187002_0.jpg,train,660187002,LIGHT,COTTON,0,0,0,0.6124494759117921,0.1806496337747964,0.8648301149041799,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0708394001_0.jpg,train,708394001,DARK,SYNTHETIC,1,4,0,0.6480113318914562,0.1151310420833853,0.374523692316643,30,synthetic/easy-care,800,Good for anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0661882001_0.jpg,train,661882001,COLORFUL,COTTON,2,0,1,0.6503834414310636,0.0407263406954132,0.7073833538252075,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0682445001_0.jpg,train,682445001,LIGHT,COTTON,0,0,0,0.5199720231313554,0.0124403853607197,0.8913988365129626,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0697920066_0.jpg,train,697920066,COLORFUL,COTTON,2,0,1,0.5320034510171299,0.1511252049732516,0.3407485130267105,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0682672002_0.jpg,train,682672002,DARK,COTTON,1,0,0,0.5038060048557482,0.0295110650509772,0.5216038183280034,30,normal,800,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0696991024_0.jpg,train,696991024,COLORFUL,COTTON,2,0,1,0.5235698036575367,0.2613129450374279,0.4005861843663751,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0714493001_0.jpg,train,714493001,DARK,LINEN,1,1,0,0.6695333568115303,0.2255104868964196,0.185768280980028,30,normal/delicate,800,Avoid high heat to reduce shrinkage. Wash with similar dark colors. Use color-care detergent.,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0690260001_0.jpg,train,690260001,COLORFUL,COTTON,2,0,1,0.5650031759761189,0.4197968196524916,0.3781554090478494,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0661815001_0.jpg,train,661815001,DARK,SYNTHETIC,1,4,0,0.5224350139414606,0.1133317560823417,0.1650196788583571,30,synthetic/easy-care,800,Good for anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0690964015_0.jpg,train,690964015,COLORFUL,COTTON,2,0,1,0.4236325305824969,0.0587557177414336,0.7092948260078629,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0757022002_0.jpg,train,757022002,LIGHT,SYNTHETIC,0,4,0,0.5107829398204153,0.0328298795356251,0.9229451543305912,30,synthetic/easy-care,1000,Good for anti-crease program if available. Wash with light colors.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0722503001_0.jpg,train,722503001,COLORFUL,COTTON,2,0,1,0.9033010179623212,0.1512888911422663,0.4496965042208103,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0723542003_0.jpg,train,723542003,LIGHT,COTTON,0,0,0,0.5003667639077073,0.2207144638079546,0.8497427038855676,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0759009002_0.jpg,train,759009002,LIGHT,COTTON,0,0,0,0.1251154733566215,0.0096716960109208,0.9070769720674434,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0717834003_0.jpg,train,717834003,LIGHT,COTTON,0,0,0,0.3842649671766492,0.0047508772831278,0.916904110345058,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0718942001_0.jpg,train,718942001,DARK,SYNTHETIC,1,4,0,0.4265704074271066,0.088649975971377,0.5479042236270288,30,synthetic/easy-care,800,Good for anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0759155001_0.jpg,train,759155001,LIGHT,COTTON,0,0,0,0.589069596547929,0.0079148121554444,0.9087577126229008,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0752193003_0.jpg,train,752193003,DARK,COTTON,1,0,0,0.6830367272280284,0.051517877795307,0.5171671739531121,30,normal,800,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0664390003_0.jpg,train,664390003,DARK,COTTON,1,0,0,0.660624319745023,0.1201349692647228,0.2866565230102651,30,normal,800,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0738173003_0.jpg,train,738173003,DARK,COTTON,1,0,0,0.531529521014929,0.3837982228437242,0.4263154979296359,30,normal,800,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0757427003_0.jpg,train,757427003,COLOR,SYNTHETIC,3,4,0,0.0450674994486281,0.320357009697302,0.7156046714735567,30,synthetic/easy-care,1000,Good for anti-crease program if available. Wash with similar colors.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0727640002_0.jpg,train,727640002,COLORFUL,LINEN,2,1,1,0.5103267532463475,0.1604203599998458,0.5426401259269369,30,normal/delicate,800,Avoid high heat to reduce shrinkage. Wash with similar bright colors. Do not overload the drum.,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0696221005_0.jpg,train,696221005,COLORFUL,COTTON,2,0,1,0.720681650243502,0.593613780834374,0.5515692149235747,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0739356001_0.jpg,train,739356001,COLORFUL,COTTON,2,0,1,0.5995213107748307,0.1537523578821139,0.8725655425987497,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0708487003_0.jpg,train,708487003,COLORFUL,SYNTHETIC,2,4,1,0.1435448106106111,0.0765374425006294,0.7660747584868659,30,synthetic/easy-care,900,Good for anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0727180004_0.jpg,train,727180004,COLOR,COTTON,3,0,0,0.0837725796695957,0.4084805306475785,0.6415029696536294,30,normal,1000,Turn inside out if printed or dark. Wash with similar colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0734829003_1.jpg,train,734829003,COLORFUL,SYNTHETIC,2,4,1,0.3695164545268942,0.0529089729723238,0.8591813713446754,30,synthetic/easy-care,900,Good for anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0719444001_0.jpg,train,719444001,DARK,SYNTHETIC,1,4,0,0.4724667099301008,0.2294462595690707,0.5182835087762214,30,synthetic/easy-care,800,Good for anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0660541017_0.jpg,train,660541017,LIGHT,COTTON,0,0,0,0.2395250491690244,0.0836321556378734,0.7769526545889676,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0687635003_0.jpg,train,687635003,DARK,COTTON,1,0,0,0.5532160571165012,0.4518603862666401,0.3952146150636508,30,normal,800,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0703181001_0.jpg,train,703181001,COLORFUL,COTTON,2,0,1,0.9157454224017774,0.2338318833001461,0.8996393001762044,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0737495001_0.jpg,train,737495001,COLORFUL,COTTON,2,0,1,0.5992422252831489,0.0696997662536171,0.4513583427333287,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0693488001_0.jpg,train,693488001,LIGHT,COTTON,0,0,0,0.5062357284570735,0.0275532012060435,0.908060475740058,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0727808004_0.jpg,train,727808004,DARK,WOOL,1,2,0,0.6085842192524943,0.5328198587775053,0.374000467732003,20,wool/delicate,600,Use wool detergent if possible. Do not tumble dry. Wash with similar dark colors. Use color-care detergent.,4
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0695733001_0.jpg,train,695733001,COLORFUL,COTTON,2,0,1,0.582422013117702,0.1843923893436602,0.8217287618917908,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0673784003_0.jpg,train,673784003,LIGHT,WOOL,0,2,0,0.5810102404687824,0.0397082992079757,0.8604863268665213,20,wool/delicate,600,Use wool detergent if possible. Do not tumble dry. Wash with light colors.,4
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0687069002_0.jpg,train,687069002,DARK,COTTON,1,0,0,0.2892921845843232,0.0232749427255672,0.113370052831101,30,normal,800,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0718081009_0.jpg,train,718081009,DARK,COTTON,1,0,0,0.5390618177917792,0.3547128624376691,0.3967048306108154,30,normal,800,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0704830001_0.jpg,train,704830001,COLOR,COTTON,3,0,0,0.6270429081581709,0.0950042669121662,0.679521872109035,30,normal,1000,Turn inside out if printed or dark. Wash with similar colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0697920055_0.jpg,train,697920055,COLORFUL,COTTON,2,0,1,0.5922278316458878,0.3685462002427546,0.4005526767305127,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0742154001_0.jpg,train,742154001,COLOR,COTTON,3,0,0,0.5446527712542777,0.023617754462744,0.7223115968399725,30,normal,1000,Turn inside out if printed or dark. Wash with similar colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0746869002_0.jpg,train,746869002,COLORFUL,WOOL,2,2,1,0.3935295262632871,0.2092195953340417,0.6357398017507876,20,wool/delicate,600,Use wool detergent if possible. Do not tumble dry. Wash with similar bright colors. Do not overload the drum.,4
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0694132002_0.jpg,train,694132002,COLORFUL,SYNTHETIC,2,4,1,0.656493751282575,0.1610186078489411,0.2910103642116155,30,synthetic/easy-care,900,Good for anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0665648003_0.jpg,train,665648003,LIGHT,COTTON,0,0,0,0.6027900011054379,0.1769962575735298,0.8099693251624558,30,normal,1000,Turn inside out if printed or dark. Wash with light colors.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0697831006_0.jpg,train,697831006,DARK,COTTON,1,0,0,0.520924328236732,0.1111519058246334,0.3842756754813763,30,normal,800,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0690950032_0.jpg,train,690950032,COLORFUL,COTTON,2,0,1,0.6256918670833604,0.1487219384784161,0.7432490414585118,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0720799002_0.jpg,train,720799002,COLORFUL,COTTON,2,0,1,0.5325370110013072,0.1615679622989015,0.76388251535991,30,normal,900,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0723104003_0.jpg,train,723104003,DARK,COTTON,1,0,0,0.5356289789298724,0.4765475835102307,0.5310262124121436,30,normal,800,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0747376003_1.jpg,train,747376003,COLORFUL,SYNTHETIC,2,4,1,0.5976281000371385,0.3879945070923986,0.4326057097969169,30,synthetic/easy-care,900,Good for anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3
